title,artist,i,me,my,myself,we,our,ours,ourselves,you,your,yours,yourself,yourselves,he,him,his,himself,she,her,hers,herself,it,its,itself,they,them,their,theirs,themselves,what,which,who,whom,this,that,these,those,am,is,are,was,were,be,been,being,have,has,had,having,do,does,did,doing,a,an,the,and,but,if,or,because,as,until,while,of,at,by,for,with,about,against,between,into,through,during,before,after,above,below,to,from,up,down,in,out,on,off,over,under,again,further,then,once,here,there,when,where,why,how,all,any,both,each,few,more,most,other,some,such,no,nor,not,only,own,same,so,than,too,very,s,t,can,will,just,don,should,now,d,ll,m,o,re,ve,y,ain,aren,couldn,didn,doesn,hadn,hasn,haven,isn,ma,mightn,mustn,needn,shan,shouldn,wasn,weren,won,wouldn,NN,NNP,DT,IN,JJ,NNS,CC,PRP,VB,VBG,im,like,na,got,oh,dont,know,love,get,go,baby,wan,make,yeah,youre,cause,girl,see,want,cant,gon,one,let,aint,say,never,right,take,time,back,period,comma,colon,semi-colon,dash,single quote,double quotes,left paren,right paren,question mark,average characters,uniqueness,average words,num long words
honey im good,andy grammer,0.0938271604938,0.00987654320988,0.00987654320988,0.0,0.0,0.0,0.0,0.0,0.0197530864198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246913580247,0.00246913580247,0.0,0.0,0.00493827160494,0.00246913580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987654320988,0.0,0.0,0.00493827160494,0.00246913580247,0.0,0.0,0.0,0.00246913580247,0.0,0.0,0.00493827160494,0.00246913580247,0.0,0.0246913580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00493827160494,0.0,0.0,0.0197530864198,0.0296296296296,0.0123456790123,0.0,0.0,0.00246913580247,0.0,0.0,0.00493827160494,0.0123456790123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197530864198,0.00246913580247,0.00246913580247,0.0,0.0,0.00246913580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246913580247,0.00246913580247,0.0,0.00246913580247,0.0,0.0,0.00987654320988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222,0.0,0.037037037037,0.0,0.0,0.0,0.00493827160494,0.00246913580247,0.0,0.0,0.0,0.0,0.0,0.0271604938272,0.0,0.0,0.0222222222222,0.00740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,13.0,5.0,50.0,5.0,0.0,0.0,5.0,2.0,0.0495495495495,0.00900900900901,0.0,0.0810810810811,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.027027027027,0.0,0.0045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.297297297297,403.0,0.211711711712
im not the only one,sam smith,0.0966386554622,0.0294117647059,0.00840336134454,0.0,0.00420168067227,0.0,0.0,0.0,0.0588235294118,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168067226891,0.0,0.0,0.0,0.00420168067227,0.00420168067227,0.0,0.0,0.00420168067227,0.00420168067227,0.0,0.0,0.0,0.00420168067227,0.00420168067227,0.0,0.00420168067227,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.00840336134454,0.0,0.0336134453782,0.0336134453782,0.0252100840336,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.0126050420168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.00420168067227,0.0,0.00420168067227,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168067226891,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336134453782,0.0294117647059,0.0,0.0,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420168067227,0.0,0.0,0.00840336134454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2.0,15.0,6.0,0.0,1.0,3.0,3.0,0.0916666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.166666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.00833333333333,0.0,0.0416666666667,0.00833333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39166666667,0.483333333333,238.0,0.141666666667
good for you,selena gomez featuring aap rocky,0.0485232067511,0.0274261603376,0.0147679324895,0.0,0.0042194092827,0.0,0.0,0.0,0.0801687763713,0.0084388185654,0.00632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.00210970464135,0.0,0.0,0.0,0.0126582278481,0.0,0.0,0.00210970464135,0.0,0.0,0.0,0.0,0.0,0.0,0.00210970464135,0.0,0.00632911392405,0.00632911392405,0.0,0.0,0.00632911392405,0.00210970464135,0.0,0.0,0.0,0.0084388185654,0.0,0.0,0.0,0.0,0.0,0.0,0.0042194092827,0.0,0.00210970464135,0.00210970464135,0.0168776371308,0.0,0.0274261603376,0.0189873417722,0.00210970464135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210970464135,0.0379746835443,0.0,0.0,0.0,0.0,0.00210970464135,0.00210970464135,0.0,0.0,0.0,0.0,0.0,0.0232067510549,0.0,0.0189873417722,0.0,0.0042194092827,0.0,0.0210970464135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042194092827,0.0,0.0,0.0,0.0084388185654,0.00210970464135,0.0042194092827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210970464135,0.0,0.0,0.0,0.0,0.0,0.0126582278481,0.0,0.0,0.0,0.0,0.0,0.0042194092827,0.0,0.0126582278481,0.0,0.0,0.00210970464135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,11.0,73.0,11.0,0.0,0.0,17.0,3.0,0.0161290322581,0.0201612903226,0.0282258064516,0.00806451612903,0.0,0.0161290322581,0.00806451612903,0.00806451612903,0.00806451612903,0.0,0.00403225806452,0.0282258064516,0.0120967741935,0.0,0.00403225806452,0.00403225806452,0.00806451612903,0.00403225806452,0.0,0.0,0.0,0.0,0.0161290322581,0.0241935483871,0.00806451612903,0.00806451612903,0.0,0.0120967741935,0.00806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65725806452,0.5,467.0,0.209677419355
style,taylor swift,0.0350404312668,0.0134770889488,0.0,0.0,0.0566037735849,0.0,0.0,0.0,0.0269541778976,0.00808625336927,0.0,0.0,0.0,0.00539083557951,0.0,0.00539083557951,0.0,0.0,0.0,0.0,0.0,0.00808625336927,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0377358490566,0.0,0.0,0.0,0.00269541778976,0.00269541778976,0.0,0.0,0.0,0.00808625336927,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134770889488,0.0,0.00269541778976,0.0431266846361,0.00539083557951,0.0,0.00269541778976,0.0,0.0,0.0,0.00269541778976,0.0296495956873,0.0,0.0,0.0,0.00269541778976,0.00539083557951,0.0,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.0,0.00269541778976,0.00539083557951,0.00269541778976,0.0134770889488,0.010781671159,0.0296495956873,0.00269541778976,0.00539083557951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269541778976,0.0134770889488,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.00269541778976,0.00269541778976,0.0,0.0,0.00539083557951,0.00539083557951,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.00808625336927,0.0,0.00269541778976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,5.0,4.0,29.0,10.0,0.0,0.0,5.0,7.0,0.0,0.0147783251232,0.0,0.0492610837438,0.00492610837438,0.0,0.00492610837438,0.0,0.0,0.0837438423645,0.0,0.0,0.0,0.00985221674877,0.0,0.0295566502463,0.0197044334975,0.0,0.0,0.00985221674877,0.0,0.0,0.0,0.0,0.00492610837438,0.0541871921182,0.0,0.00985221674877,0.0246305418719,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50738916256,0.399014778325,371.0,0.142857142857
hotline bling,drake,0.04,0.0305882352941,0.04,0.0,0.00235294117647,0.0,0.0,0.0,0.08,0.00470588235294,0.0,0.00470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235294117647,0.0,0.0,0.0,0.0,0.0376470588235,0.0,0.0,0.0,0.00235294117647,0.0,0.00235294117647,0.0,0.00470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.00235294117647,0.0,0.00235294117647,0.00235294117647,0.00470588235294,0.0,0.0164705882353,0.00705882352941,0.0,0.00470588235294,0.0,0.0,0.0,0.0,0.0,0.00470588235294,0.00235294117647,0.0,0.0117647058824,0.00470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188235294118,0.0,0.0,0.00235294117647,0.00470588235294,0.0117647058824,0.0235294117647,0.0,0.00235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376470588235,0.00235294117647,0.00470588235294,0.0,0.00235294117647,0.0,0.0,0.0,0.0,0.00235294117647,0.0,0.0,0.00470588235294,0.0,0.00470588235294,0.0,0.0,0.0188235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188235294118,0.0,0.00470588235294,0.0,0.00235294117647,0.00470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,6.0,29.0,9.0,0.0,0.0,18.0,13.0,0.0,0.0045871559633,0.0,0.0183486238532,0.0,0.0183486238532,0.0366972477064,0.0366972477064,0.0045871559633,0.0,0.0,0.0,0.0045871559633,0.0,0.0045871559633,0.0045871559633,0.00917431192661,0.0,0.0,0.0,0.0,0.0412844036697,0.0,0.0,0.0,0.0137614678899,0.0045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85779816514,0.371559633028,425.0,0.211009174312
hey mama,david guetta featuring nicki minaj bebe rexha and afrojack,0.0503875968992,0.00581395348837,0.0368217054264,0.0,0.0,0.0,0.0,0.0,0.0581395348837,0.0271317829457,0.0,0.0,0.0,0.0,0.00387596899225,0.00387596899225,0.0,0.0,0.0,0.0,0.0,0.0174418604651,0.00193798449612,0.0,0.0,0.00581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193798449612,0.0290697674419,0.0,0.0,0.0,0.00193798449612,0.0,0.0,0.0,0.0484496124031,0.00193798449612,0.0,0.0077519379845,0.0,0.0,0.0,0.00387596899225,0.0,0.0,0.0,0.0077519379845,0.0,0.0348837209302,0.00193798449612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193798449612,0.0,0.0,0.00581395348837,0.00193798449612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193798449612,0.0,0.0,0.00387596899225,0.0116279069767,0.0,0.00581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116279069767,0.0,0.0,0.00193798449612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00193798449612,0.0,0.0,0.00193798449612,0.0,0.0,0.0,0.0,0.0,0.00581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.00387596899225,0.00193798449612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,17.0,41.0,20.0,0.0,0.0,18.0,16.0,0.00660066006601,0.042904290429,0.019801980198,0.00660066006601,0.0,0.0,0.00990099009901,0.00990099009901,0.003300330033,0.0,0.00990099009901,0.019801980198,0.016501650165,0.0,0.0,0.003300330033,0.029702970297,0.0,0.00990099009901,0.0,0.0,0.0,0.00660066006601,0.00990099009901,0.0,0.003300330033,0.0,0.003300330033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18481848185,0.349834983498,509.0,0.148514851485
gdfr,flo rida featuring sage the gemini and lookas,0.0281329923274,0.0179028132992,0.0153452685422,0.0,0.00255754475703,0.0,0.0,0.0,0.0281329923274,0.0076726342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255754475703,0.0,0.0,0.0434782608696,0.0460358056266,0.0,0.00255754475703,0.0,0.0,0.0,0.0,0.0153452685422,0.0,0.0,0.0,0.00255754475703,0.0102301790281,0.00255754475703,0.0,0.0,0.00255754475703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102301790281,0.0,0.0,0.0,0.0179028132992,0.0,0.0102301790281,0.0127877237852,0.0,0.0076726342711,0.0,0.0,0.0,0.0,0.00255754475703,0.0,0.0,0.00255754475703,0.0460358056266,0.0076726342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230179028133,0.0,0.0179028132992,0.0434782608696,0.00255754475703,0.0,0.00511508951407,0.0,0.00255754475703,0.0,0.0,0.00255754475703,0.0102301790281,0.0,0.0153452685422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255754475703,0.0,0.0,0.0,0.0,0.00511508951407,0.0,0.0,0.00255754475703,0.0,0.0,0.00255754475703,0.00511508951407,0.0,0.0,0.0,0.0,0.0,0.0,0.00511508951407,0.0,0.0,0.0076726342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,51.0,21.0,0.0,0.0,19.0,24.0,0.015306122449,0.0,0.0,0.00510204081633,0.0,0.0,0.0357142857143,0.00510204081633,0.0357142857143,0.0,0.0,0.0,0.00510204081633,0.00510204081633,0.0204081632653,0.0102040816327,0.015306122449,0.030612244898,0.0,0.0,0.0,0.0,0.015306122449,0.0,0.0,0.00510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83163265306,0.505102040816,391.0,0.219387755102
what do you mean,justin bieber,0.0112866817156,0.020316027088,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.119638826185,0.020316027088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654627539503,0.0,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00677200902935,0.0,0.0,0.0,0.0,0.0,0.00225733634312,0.0,0.0654627539503,0.0,0.0,0.0,0.00225733634312,0.0,0.0112866817156,0.00902934537246,0.020316027088,0.00225733634312,0.00225733634312,0.0,0.0,0.0,0.0,0.0135440180587,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406320541761,0.00225733634312,0.0158013544018,0.00451467268623,0.0,0.00902934537246,0.0,0.0,0.0,0.0,0.0,0.0,0.00677200902935,0.0,0.0,0.0,0.0180586907449,0.00225733634312,0.0,0.0,0.0112866817156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00902934537246,0.0,0.0,0.0,0.0,0.0,0.00451467268623,0.0,0.0,0.0,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.0,0.00225733634312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,60.0,10.0,0.0,1.0,13.0,8.0,0.00921658986175,0.0,0.0460829493088,0.0,0.0829493087558,0.0230414746544,0.0184331797235,0.00921658986175,0.0,0.0276497695853,0.00921658986175,0.0460829493088,0.0322580645161,0.0,0.036866359447,0.0,0.0,0.00460829493088,0.0414746543779,0.00460829493088,0.0,0.0,0.00460829493088,0.0,0.0184331797235,0.0,0.00921658986175,0.0,0.0184331797235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10138248848,0.331797235023,433.0,0.133640552995
photograph,ed sheeran,0.0224358974359,0.0512820512821,0.0,0.0,0.0160256410256,0.0128205128205,0.0,0.00641025641026,0.0512820512821,0.0160256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160256410256,0.00961538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00961538461538,0.0128205128205,0.0128205128205,0.0,0.0,0.00320512820513,0.00961538461538,0.0,0.00641025641026,0.00961538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320512820513,0.0,0.0288461538462,0.0192307692308,0.00320512820513,0.00641025641026,0.0,0.0,0.0,0.0,0.0,0.00961538461538,0.0,0.0,0.025641025641,0.00641025641026,0.0,0.0,0.0,0.0,0.00320512820513,0.0,0.0,0.0,0.0,0.0,0.0224358974359,0.0,0.0,0.0,0.00641025641026,0.0,0.00320512820513,0.0,0.0,0.00320512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.00961538461538,0.00961538461538,0.0,0.00320512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641,0.00641025641026,0.00641025641026,0.0,0.00320512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,5.0,26.0,18.0,0.0,2.0,11.0,9.0,0.0062893081761,0.0,0.0,0.0062893081761,0.0,0.0,0.0251572327044,0.0125786163522,0.0125786163522,0.0062893081761,0.0125786163522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125786163522,0.0,0.0,0.0251572327044,0.0,0.0062893081761,0.0,0.0062893081761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0251572327,0.528301886792,312.0,0.327044025157
hello,adele,0.0340909090909,0.00852272727273,0.0,0.00284090909091,0.00568181818182,0.00284090909091,0.0,0.0,0.0426136363636,0.00852272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.00568181818182,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.00284090909091,0.0,0.00284090909091,0.0284090909091,0.00284090909091,0.0,0.0,0.00284090909091,0.00568181818182,0.00284090909091,0.00284090909091,0.0113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00284090909091,0.0,0.0170454545455,0.0,0.0227272727273,0.00568181818182,0.0198863636364,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.0113636363636,0.0142045454545,0.00284090909091,0.0170454545455,0.0,0.00568181818182,0.0,0.00284090909091,0.0,0.0,0.0,0.00284090909091,0.00284090909091,0.0,0.0,0.0426136363636,0.0198863636364,0.0,0.0,0.00284090909091,0.00568181818182,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636363636,0.00284090909091,0.0,0.00852272727273,0.00568181818182,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0142045454545,0.0,0.00284090909091,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.00284090909091,0.0,0.0,0.0,0.0,0.0,0.0113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,6.0,38.0,8.0,0.0,4.0,3.0,8.0,0.0427807486631,0.00534759358289,0.0,0.0,0.0106951871658,0.0160427807487,0.0,0.0,0.0,0.00534759358289,0.0,0.0,0.00534759358289,0.0,0.00534759358289,0.0,0.0,0.00534759358289,0.0,0.0,0.0,0.0,0.0,0.00534759358289,0.0213903743316,0.0160427807487,0.0,0.0,0.00534759358289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3743315508,0.486631016043,352.0,0.374331550802
stitches,shawn mendes,0.030303030303,0.020202020202,0.0328282828283,0.00757575757576,0.0,0.0,0.0,0.0,0.0277777777778,0.0252525252525,0.0,0.0,0.0,0.00252525252525,0.00252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.00505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252525252525,0.0,0.0,0.0,0.00252525252525,0.0328282828283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.00252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126262626263,0.00252525252525,0.0227272727273,0.040404040404,0.00757575757576,0.00505050505051,0.0,0.0,0.0,0.00757575757576,0.0,0.0126262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252525252525,0.0,0.0,0.0,0.0227272727273,0.0,0.00757575757576,0.0,0.00252525252525,0.0176767676768,0.00505050505051,0.0,0.00757575757576,0.00505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252525252525,0.0,0.0,0.0,0.00252525252525,0.0,0.00505050505051,0.00252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.00505050505051,0.0,0.0,0.0252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,12.0,34.0,22.0,0.0,0.0,13.0,33.0,0.0954545454545,0.00454545454545,0.0181818181818,0.0227272727273,0.00454545454545,0.0,0.00909090909091,0.00454545454545,0.0227272727273,0.0,0.00454545454545,0.0,0.00909090909091,0.0,0.0,0.0,0.0,0.00454545454545,0.0,0.0136363636364,0.0181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92727272727,0.404545454545,388.0,0.381818181818
talking body,tove lo,0.00755667506297,0.0478589420655,0.00755667506297,0.0,0.0226700251889,0.00251889168766,0.0,0.0,0.0705289672544,0.00503778337531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453400503778,0.00503778337531,0.0,0.0,0.00251889168766,0.0,0.0,0.0,0.00251889168766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00755667506297,0.0,0.0,0.0201511335013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176322418136,0.0,0.00755667506297,0.0579345088161,0.0,0.0403022670025,0.0,0.0,0.0,0.0,0.00251889168766,0.00251889168766,0.0,0.0,0.0302267002519,0.0,0.0,0.0,0.0,0.00503778337531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00503778337531,0.00251889168766,0.00503778337531,0.0,0.0755667506297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00503778337531,0.0,0.0,0.0,0.0,0.00503778337531,0.00503778337531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176322418136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251889168766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,6.0,39.0,19.0,0.0,2.0,3.0,10.0,0.00540540540541,0.0,0.0108108108108,0.0378378378378,0.0,0.00540540540541,0.0,0.0486486486486,0.0,0.0108108108108,0.00540540540541,0.0108108108108,0.0,0.0108108108108,0.0,0.0108108108108,0.0,0.0,0.00540540540541,0.0,0.0,0.0378378378378,0.0,0.0,0.0,0.0,0.0432432432432,0.0378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48648648649,0.351351351351,395.0,0.172972972973
